지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
296,북부산,2025-03-15 12:00,8.9,0.5,5.1,20,73,10
296,북부산,2025-03-15 13:00,8.7,,5.4,50,77,10
296,북부산,2025-03-15 14:00,8.7,,4.3,50,80,10
296,북부산,2025-03-15 15:00,8.7,0.5,4.4,50,74,10
296,북부산,2025-03-15 16:00,8.6,,4.7,20,75,10
296,북부산,2025-03-15 17:00,8.5,,4.8,20,75,10
296,북부산,2025-03-15 18:00,8.4,0.5,5.4,50,73,10
296,북부산,2025-03-15 19:00,8.4,,6.1,50,75,10
296,북부산,2025-03-15 20:00,7.9,,4.4,20,79,10
296,북부산,2025-03-15 21:00,7.2,0,4.8,20,87,10
296,북부산,2025-03-15 22:00,7.2,,3.7,360,87,10
296,북부산,2025-03-15 23:00,7,,2.1,20,91,10
296,북부산,2025-03-16 0:00,7.3,0.5,4,20,84,10
296,북부산,2025-03-16 1:00,7.2,,3.7,20,85,10
296,북부산,2025-03-16 2:00,7,,3.8,20,86,10
296,북부산,2025-03-16 3:00,7.3,0.5,2.9,360,79,10
296,북부산,2025-03-16 4:00,7.4,,3,20,78,10
296,북부산,2025-03-16 5:00,7.2,,2.8,20,77,10
296,북부산,2025-03-16 6:00,7.1,0.5,2.7,340,76,10
296,북부산,2025-03-16 7:00,7.3,,2,340,74,10
296,북부산,2025-03-16 8:00,7.1,,0.1,0,81,10
296,북부산,2025-03-16 9:00,8,0,1.7,20,75,8
296,북부산,2025-03-16 10:00,9.4,,1.3,50,66,8
296,북부산,2025-03-16 11:00,9.5,,1.5,50,65,9
296,북부산,2025-03-16 12:00,10.7,0,0.9,110,59,9
296,북부산,2025-03-16 13:00,10.5,,1.5,270,54,10
296,북부산,2025-03-16 14:00,9.6,,2.6,250,64,10
296,북부산,2025-03-16 15:00,7.5,1.5,2.8,250,87,10
296,북부산,2025-03-16 16:00,6.5,,3.3,270,75,10
296,북부산,2025-03-16 17:00,6.8,,2.3,290,67,10
296,북부산,2025-03-16 18:00,6.3,1,2.6,340,73,8
296,북부산,2025-03-16 19:00,6.3,,3.4,270,45,4
296,북부산,2025-03-16 20:00,4.9,,4.8,270,29,2
296,북부산,2025-03-16 21:00,3.1,,5,290,34,0
296,북부산,2025-03-16 22:00,2.1,,2.5,290,34,0
296,북부산,2025-03-16 23:00,1.5,,3.2,320,35,0
296,북부산,2025-03-17 0:00,1.1,,3.3,290,37,0
296,북부산,2025-03-17 1:00,0.8,,2.5,290,38,0
296,북부산,2025-03-17 2:00,0.8,,2.6,290,39,0
296,북부산,2025-03-17 3:00,0.9,,2.5,290,40,0
296,북부산,2025-03-17 4:00,0.9,,2.3,270,41,0
296,북부산,2025-03-17 5:00,0.9,,2.6,270,42,0
296,북부산,2025-03-17 6:00,1,,2.2,270,43,2
296,북부산,2025-03-17 7:00,1.2,,3,250,42,2
296,북부산,2025-03-17 8:00,2.6,,1.8,270,39,1
296,북부산,2025-03-17 9:00,4.2,,3.2,320,37,0
296,북부산,2025-03-17 10:00,6.1,,3.1,320,35,0
296,북부산,2025-03-17 11:00,7.8,,2.9,340,34,0
296,북부산,2025-03-17 12:00,8.6,,2.5,340,32,0
296,북부산,2025-03-17 13:00,9.7,,2.1,290,27,2
296,북부산,2025-03-17 14:00,10.6,,2.4,270,25,3
296,북부산,2025-03-17 15:00,10,,2,230,23,7
296,북부산,2025-03-17 16:00,10.7,,4.7,180,28,6
296,북부산,2025-03-17 17:00,9.5,,1.9,160,31,7
296,북부산,2025-03-17 18:00,9.3,,2.6,270,27,2
296,북부산,2025-03-17 19:00,7.2,,2,250,33,0
296,북부산,2025-03-17 20:00,4.9,,0.8,340,40,0
296,북부산,2025-03-17 21:00,3,,0.7,320,48,0
296,북부산,2025-03-17 22:00,2,,0.6,340,58,0
296,북부산,2025-03-17 23:00,0.9,,0.9,360,63,0
296,북부산,2025-03-18 0:00,0.9,,0.7,110,67,0
296,북부산,2025-03-18 1:00,0.3,,0.6,20,60,0
296,북부산,2025-03-18 2:00,-0.7,,0.9,360,67,2
296,북부산,2025-03-18 3:00,-0.3,,1.2,360,61,8
296,북부산,2025-03-18 4:00,0.1,,0.4,0,69,10
296,북부산,2025-03-18 5:00,2.1,,2.2,200,77,10
296,북부산,2025-03-18 6:00,1.7,0,1.3,160,85,8
296,북부산,2025-03-18 7:00,1.8,,1,200,87,7
296,북부산,2025-03-18 8:00,2.9,,1.2,340,79,3
296,북부산,2025-03-18 9:00,4.8,,2.4,320,61,7
296,북부산,2025-03-18 10:00,6.1,,2.6,290,44,7
296,북부산,2025-03-18 11:00,6.7,,4.3,270,37,5
296,북부산,2025-03-18 12:00,6.7,,3.9,270,33,6
296,북부산,2025-03-18 13:00,6.7,,5,270,30,8
296,북부산,2025-03-18 14:00,6.5,,3.5,270,31,10
296,북부산,2025-03-18 15:00,5.8,0,3.4,290,40,10
296,북부산,2025-03-18 16:00,5.9,,4.7,290,44,8
296,북부산,2025-03-18 17:00,5.8,,3.5,270,46,3
296,북부산,2025-03-18 18:00,5,0,1.8,320,53,7
296,북부산,2025-03-18 19:00,4.5,,3.5,320,51,4
296,북부산,2025-03-18 20:00,4.3,,2.6,320,49,4
296,북부산,2025-03-18 21:00,4.2,,2.3,340,52,4
296,북부산,2025-03-18 22:00,4.4,,2.9,290,52,7
296,북부산,2025-03-18 23:00,3.8,,1.8,320,58,3
296,북부산,2025-03-19 0:00,3.3,,1.8,340,59,4
296,북부산,2025-03-19 1:00,3.4,,1.3,320,58,6
296,북부산,2025-03-19 2:00,2.8,,1.2,290,59,0
296,북부산,2025-03-19 3:00,2.2,,2,320,61,0
296,북부산,2025-03-19 4:00,1.9,,2.2,320,62,0
296,북부산,2025-03-19 5:00,1,,0.8,340,65,0
296,북부산,2025-03-19 6:00,0.4,,0.5,360,67,0
296,북부산,2025-03-19 7:00,0,,0.5,270,67,0
296,북부산,2025-03-19 8:00,2.2,,1.2,270,58,0
296,북부산,2025-03-19 9:00,4.6,,1.3,360,49,0
296,북부산,2025-03-19 10:00,6.3,,2.1,70,41,0
296,북부산,2025-03-19 11:00,7.4,,2.5,230,38,2
296,북부산,2025-03-19 12:00,8.3,,1.9,290,29,3
296,북부산,2025-03-19 13:00,9.3,,3.2,200,28,6
296,북부산,2025-03-19 14:00,8.6,,3.5,180,25,5
296,북부산,2025-03-19 15:00,10.1,,3,200,26,3
296,북부산,2025-03-19 16:00,9.3,,4.2,180,38,2
296,북부산,2025-03-19 17:00,8.8,,5.4,180,37,2
296,북부산,2025-03-19 18:00,7.8,,3.4,180,35,0
296,북부산,2025-03-19 19:00,6.5,,2.2,250,36,0
296,북부산,2025-03-19 20:00,5.4,,0.9,250,40,0
296,북부산,2025-03-19 21:00,2.7,,0.8,340,57,0
296,북부산,2025-03-19 22:00,2.1,,0.9,290,55,0
296,북부산,2025-03-19 23:00,1,,0.1,0,58,0
296,북부산,2025-03-20 0:00,1,,0.7,360,56,0
296,북부산,2025-03-20 1:00,1.1,,0.6,20,53,0
296,북부산,2025-03-20 2:00,2,,0.7,290,49,0
296,북부산,2025-03-20 3:00,1,,1,340,57,0
296,북부산,2025-03-20 4:00,1.2,,0.8,320,53,0
296,북부산,2025-03-20 5:00,-1.1,,0.6,20,67,0
296,북부산,2025-03-20 6:00,-1.7,,0.6,340,70,0
296,북부산,2025-03-20 7:00,-2,,0.9,250,74,0
296,북부산,2025-03-20 8:00,2.3,,1.1,200,54,0
296,북부산,2025-03-20 9:00,6.2,,1.6,200,43,0
296,북부산,2025-03-20 10:00,8.6,,2.3,200,39,0
296,북부산,2025-03-20 11:00,10.3,,2.7,200,36,0
296,북부산,2025-03-20 12:00,12.5,,3.3,200,34,0
296,북부산,2025-03-20 13:00,14.5,,3.6,180,30,0
296,북부산,2025-03-20 14:00,15.2,,4.1,250,29,0
296,북부산,2025-03-20 15:00,14.4,,5.6,200,39,0
296,북부산,2025-03-20 16:00,14.6,,5.6,200,39,0
296,북부산,2025-03-20 17:00,14.5,,4.3,230,43,0
296,북부산,2025-03-20 18:00,13.2,,3,230,49,0
296,북부산,2025-03-20 19:00,11.7,,0.7,200,54,0
296,북부산,2025-03-20 20:00,10,,1.1,200,62,0
296,북부산,2025-03-20 21:00,8.9,,0.8,200,67,0
296,북부산,2025-03-20 22:00,6.6,,1,340,73,0
296,북부산,2025-03-20 23:00,5.3,,0.9,230,79,0
296,북부산,2025-03-21 0:00,8.7,,2.5,200,66,0
296,북부산,2025-03-21 1:00,8.3,,2.9,180,66,0
296,북부산,2025-03-21 2:00,8.1,,2.7,160,63,0
296,북부산,2025-03-21 3:00,8.7,,2.4,200,61,0
296,북부산,2025-03-21 4:00,6.6,,0.5,230,67,0
296,북부산,2025-03-21 5:00,5,,0.5,290,74,0
296,북부산,2025-03-21 6:00,8.4,,3,200,61,0
296,북부산,2025-03-21 7:00,5.8,,1.4,340,71,5
296,북부산,2025-03-21 8:00,8,,1.8,230,68,2
296,북부산,2025-03-21 9:00,12,,0.8,270,53,0
296,북부산,2025-03-21 10:00,14.6,,1.6,230,43,0
296,북부산,2025-03-21 11:00,16.5,,2.3,160,43,0
296,북부산,2025-03-21 12:00,17.1,,5.1,180,42,0
296,북부산,2025-03-21 13:00,17.5,,6.3,180,45,0
296,북부산,2025-03-21 14:00,19.3,,5.4,180,42,0
296,북부산,2025-03-21 15:00,19.8,,5.4,200,32,0
296,북부산,2025-03-21 16:00,20.4,,5.4,230,30,0
296,북부산,2025-03-21 17:00,18.2,,3.6,180,37,0
296,북부산,2025-03-21 18:00,17,,2.4,180,45,0
296,북부산,2025-03-21 19:00,14.2,,2.7,160,54,0
296,북부산,2025-03-21 20:00,14.6,,3.1,180,44,0
296,북부산,2025-03-21 21:00,12.6,,0.5,160,50,0
296,북부산,2025-03-21 22:00,12.5,,1.7,200,50,0
296,북부산,2025-03-21 23:00,9.1,,0.4,0,62,0
296,북부산,2025-03-22 0:00,7.6,,0.6,250,66,0
296,북부산,2025-03-22 1:00,9.2,,2,180,62,0
296,북부산,2025-03-22 2:00,10.5,,2.7,180,56,0
296,북부산,2025-03-22 3:00,8.4,,0.8,340,59,0
296,북부산,2025-03-22 4:00,7.1,,0.8,340,63,0
296,북부산,2025-03-22 5:00,5.2,,0.1,0,73,0
296,북부산,2025-03-22 6:00,5,,1,340,80,0
296,북부산,2025-03-22 7:00,5.1,,0.5,320,74,0
296,북부산,2025-03-22 8:00,9.6,,0.4,0,63,0
296,북부산,2025-03-22 9:00,14.4,,1.4,180,42,0
296,북부산,2025-03-22 10:00,17,,1.9,200,33,0
296,북부산,2025-03-22 11:00,20.1,,2.8,180,27,0
296,북부산,2025-03-22 12:00,22.4,,2.7,160,24,0
296,북부산,2025-03-22 13:00,23.6,,4.1,180,23,0
296,북부산,2025-03-22 14:00,24.4,,5.7,200,20,0
296,북부산,2025-03-22 15:00,23.8,,5.7,200,22,0
296,북부산,2025-03-22 16:00,23.5,,5.4,230,23,0
296,북부산,2025-03-22 17:00,22.3,,4.6,200,27,0
296,북부산,2025-03-22 18:00,20.1,,3.3,230,32,0
296,북부산,2025-03-22 19:00,18.3,,2.9,230,35,0
296,북부산,2025-03-22 20:00,16.1,,0.3,0,39,0
296,북부산,2025-03-22 21:00,15.7,,2.6,180,36,0
296,북부산,2025-03-22 22:00,12.9,,0.6,70,48,0
296,북부산,2025-03-22 23:00,10.9,,0.5,250,52,0
296,북부산,2025-03-23 0:00,9.9,,0.1,0,55,0
296,북부산,2025-03-23 1:00,9.5,,0.5,320,58,0
296,북부산,2025-03-23 2:00,8.5,,0.6,320,61,0
296,북부산,2025-03-23 3:00,8,,0.2,0,62,0
296,북부산,2025-03-23 4:00,7.9,,1,320,63,0
296,북부산,2025-03-23 5:00,6.2,,0.1,0,68,0
296,북부산,2025-03-23 6:00,5.7,,0.1,0,71,0
296,북부산,2025-03-23 7:00,6.4,,0.9,20,71,0
296,북부산,2025-03-23 8:00,9.9,,0.2,0,57,0
296,북부산,2025-03-23 9:00,14.7,,0.9,180,40,0
296,북부산,2025-03-23 10:00,17.5,,2.4,200,31,0
296,북부산,2025-03-23 11:00,20.3,,2.5,200,26,0
296,북부산,2025-03-23 12:00,22.5,,3.1,180,25,0
296,북부산,2025-03-23 13:00,23.6,,4.6,160,24,0
296,북부산,2025-03-23 14:00,23.3,,4.9,160,24,4
296,북부산,2025-03-23 15:00,23.9,,4.1,180,25,3
296,북부산,2025-03-23 16:00,23,,3.3,200,28,5
296,북부산,2025-03-23 17:00,21.6,,3,180,30,7
296,북부산,2025-03-23 18:00,19,,4,180,37,3
296,북부산,2025-03-23 19:00,17,,1.1,160,37,3
296,북부산,2025-03-23 20:00,16.3,,1.6,230,38,0
296,북부산,2025-03-23 21:00,14.9,,0.9,270,49,7
296,북부산,2025-03-23 22:00,14.2,,0.7,270,57,7
296,북부산,2025-03-23 23:00,13.1,,2.4,180,71,8
296,북부산,2025-03-24 0:00,12.3,,0.2,0,68,9
296,북부산,2025-03-24 1:00,11.7,,0.2,0,67,10
296,북부산,2025-03-24 2:00,13.3,,1.7,200,56,10
296,북부산,2025-03-24 3:00,12.9,,0.9,230,61,9
296,북부산,2025-03-24 4:00,12.9,,1.9,200,77,9
296,북부산,2025-03-24 5:00,12.4,,0.1,0,82,9
296,북부산,2025-03-24 6:00,12.6,,0.7,140,81,9
296,북부산,2025-03-24 7:00,12.8,,0.4,0,85,9
296,북부산,2025-03-24 8:00,14.8,,1.9,230,66,9
296,북부산,2025-03-24 9:00,14.9,0,2.3,180,60,10
296,북부산,2025-03-24 10:00,15.4,,2.3,140,62,9
296,북부산,2025-03-24 11:00,18.7,,3.1,180,47,0
296,북부산,2025-03-24 12:00,19.6,0,4.4,200,43,0
296,북부산,2025-03-24 13:00,19,,6.2,180,47,0
296,북부산,2025-03-24 14:00,18.9,,5.8,160,59,0
296,북부산,2025-03-24 15:00,19,,5.4,160,61,0
296,북부산,2025-03-24 16:00,21.3,,3.5,200,46,0
296,북부산,2025-03-24 17:00,19.7,,4.3,200,50,0
296,북부산,2025-03-24 18:00,16.9,,3.8,200,63,0
296,북부산,2025-03-24 19:00,16.2,,4.4,200,62,0
296,북부산,2025-03-24 20:00,15.9,,3.6,180,61,0
296,북부산,2025-03-24 21:00,15.6,,3,200,61,0
296,북부산,2025-03-24 22:00,14.4,,0.7,160,66,0
296,북부산,2025-03-24 23:00,13.7,,1.2,200,69,0
296,북부산,2025-03-25 0:00,11.9,,0.6,360,77,0
296,북부산,2025-03-25 1:00,10.8,,0.4,0,83,0
296,북부산,2025-03-25 2:00,10.2,,0.7,360,86,0
296,북부산,2025-03-25 3:00,9.9,,1.1,340,87,0
296,북부산,2025-03-25 4:00,9.3,,0.4,0,89,0
296,북부산,2025-03-25 5:00,9.5,,0.9,360,91,0
296,북부산,2025-03-25 6:00,9,,0.6,340,93,0
296,북부산,2025-03-25 7:00,9,,0.9,50,94,0
296,북부산,2025-03-25 8:00,11.5,,0,0,88,0
296,북부산,2025-03-25 9:00,15.5,,2.1,180,65,0
296,북부산,2025-03-25 10:00,18.7,,3.6,180,46,0
296,북부산,2025-03-25 11:00,21,,4.7,200,33,0
296,북부산,2025-03-25 12:00,22.6,,5,200,28,0
296,북부산,2025-03-25 13:00,22.6,,5.5,200,31,0
296,북부산,2025-03-25 14:00,22.4,,5.6,200,34,0
296,북부산,2025-03-25 15:00,20.9,,5.5,180,48,0
296,북부산,2025-03-25 16:00,19.2,,5.6,180,57,0
296,북부산,2025-03-25 17:00,18.4,,6.2,180,58,0
296,북부산,2025-03-25 18:00,16.7,,5.9,180,65,0
296,북부산,2025-03-25 19:00,16.7,,2.7,180,61,0
296,북부산,2025-03-25 20:00,17.5,,1.3,200,52,0
296,북부산,2025-03-25 21:00,17.7,,2.4,200,50,0
296,북부산,2025-03-25 22:00,16.2,,0.9,290,56,0
296,북부산,2025-03-25 23:00,15.2,,2.1,230,58,0
296,북부산,2025-03-26 0:00,18.2,,3.9,270,25,0
296,북부산,2025-03-26 1:00,17.4,,4.6,270,19,0
296,북부산,2025-03-26 2:00,16.5,,2.7,250,19,0
296,북부산,2025-03-26 3:00,15.9,,2.6,270,20,0
296,북부산,2025-03-26 4:00,12,,1,230,30,0
296,북부산,2025-03-26 5:00,9.4,,0.9,320,40,0
296,북부산,2025-03-26 6:00,8.3,,0.6,360,45,0
296,북부산,2025-03-26 7:00,8,,0.5,20,49,0
296,북부산,2025-03-26 8:00,12.4,,0.5,360,37,0
296,북부산,2025-03-26 9:00,16.6,,1.6,200,29,0
296,북부산,2025-03-26 10:00,19.1,,1.1,50,23,0
296,북부산,2025-03-26 11:00,21.3,,1.7,180,22,0
296,북부산,2025-03-26 12:00,21.7,,4.1,180,23,0
296,북부산,2025-03-26 13:00,21.8,,3.2,180,20,0
296,북부산,2025-03-26 14:00,22.4,,3.1,200,20,0
296,북부산,2025-03-26 15:00,21.6,,3.9,200,19,0
296,북부산,2025-03-26 16:00,20.2,,3.5,230,33,0
296,북부산,2025-03-26 17:00,18,,4.1,200,69,0
296,북부산,2025-03-26 18:00,16.9,,3.2,230,77,8
296,북부산,2025-03-26 19:00,16.2,,2.7,230,85,10
296,북부산,2025-03-26 20:00,15.6,,1.7,230,93,10
296,북부산,2025-03-26 21:00,16,0,0.4,0,91,10
296,북부산,2025-03-26 22:00,16.5,,2,230,96,8
296,북부산,2025-03-26 23:00,16.7,,2.8,200,96,10
296,북부산,2025-03-27 0:00,16.8,0,2.3,230,96,10
296,북부산,2025-03-27 1:00,16.8,,1.4,230,96,10
296,북부산,2025-03-27 2:00,16.9,,0.9,140,96,10
296,북부산,2025-03-27 3:00,17.3,0,1.1,200,96,10
296,북부산,2025-03-27 4:00,17.7,,0.1,0,96,10
296,북부산,2025-03-27 5:00,18,,1.7,200,96,10
296,북부산,2025-03-27 6:00,16.9,0,3.2,180,96,10
296,북부산,2025-03-27 7:00,16.9,,2.8,180,96,10
296,북부산,2025-03-27 8:00,17.3,,3.2,200,96,10
296,북부산,2025-03-27 9:00,16.9,0,3.4,180,96,10
296,북부산,2025-03-27 10:00,16.6,,4.7,160,96,10
296,북부산,2025-03-27 11:00,16.5,,4.7,180,96,10
296,북부산,2025-03-27 12:00,17.2,0,3.5,180,96,10
296,북부산,2025-03-27 13:00,18.6,,3.9,180,96,10
296,북부산,2025-03-27 14:00,18.4,,4.9,200,93,10
296,북부산,2025-03-27 15:00,16.8,,4.6,180,96,10
296,북부산,2025-03-27 16:00,17.8,,1.4,50,96,10
296,북부산,2025-03-27 17:00,18.3,,1.8,180,95,10
296,북부산,2025-03-27 18:00,17.9,0,1.3,180,93,10
296,북부산,2025-03-27 19:00,17.4,,1.7,140,96,10
296,북부산,2025-03-27 20:00,17.4,,1,340,96,10
296,북부산,2025-03-27 21:00,17.3,0.5,1.5,320,70,10
296,북부산,2025-03-27 22:00,16.2,,1.4,250,85,7
296,북부산,2025-03-27 23:00,15.1,,1,200,96,10
296,북부산,2025-03-28 0:00,14.8,0,0.8,110,89,10
296,북부산,2025-03-28 1:00,13.9,,3.4,20,82,8
296,북부산,2025-03-28 2:00,13.3,,2.3,50,84,10
296,북부산,2025-03-28 3:00,12.8,0.5,1.3,360,63,10
296,북부산,2025-03-28 4:00,12.6,,2.1,250,51,10
296,북부산,2025-03-28 5:00,11.4,,0.4,0,57,10
296,북부산,2025-03-28 6:00,11.1,0,0.6,290,58,10
296,북부산,2025-03-28 7:00,11.3,,0.8,320,56,10
296,북부산,2025-03-28 8:00,11.6,,1,290,54,10
296,북부산,2025-03-28 9:00,12.4,,1.5,290,48,10
296,북부산,2025-03-28 10:00,12.5,,2.1,270,48,8
296,북부산,2025-03-28 11:00,14.2,,2.5,290,34,9
296,북부산,2025-03-28 12:00,15.1,,1.6,250,36,9
296,북부산,2025-03-28 13:00,15.7,,3.2,290,31,10
296,북부산,2025-03-28 14:00,15.4,,3.3,270,23,9
296,북부산,2025-03-28 15:00,15.9,,3.2,320,25,9
296,북부산,2025-03-28 16:00,15.2,,3,320,25,9
296,북부산,2025-03-28 17:00,13.7,,2.7,290,28,9
296,북부산,2025-03-28 18:00,12.5,,3.1,360,28,9
296,북부산,2025-03-28 19:00,10.2,,2.9,70,58,9
296,북부산,2025-03-28 20:00,9.4,,3.2,70,59,10
296,북부산,2025-03-28 21:00,9,,3.2,20,60,9
296,북부산,2025-03-28 22:00,8.6,,2.1,50,61,10
296,북부산,2025-03-28 23:00,8.4,,2.2,20,63,10
296,북부산,2025-03-29 0:00,8,,1.1,50,65,9
296,북부산,2025-03-29 1:00,7.4,,0.1,0,69,10
296,북부산,2025-03-29 2:00,6.4,,0,0,75,7
296,북부산,2025-03-29 3:00,6,,0.7,200,69,8
296,북부산,2025-03-29 4:00,4.2,,0,0,69,5
296,북부산,2025-03-29 5:00,3.9,,0.8,290,56,2
296,북부산,2025-03-29 6:00,1.9,,0.4,0,58,0
296,북부산,2025-03-29 7:00,3.4,,0.9,290,40,0
296,북부산,2025-03-29 8:00,7.2,,1.1,290,23,0
296,북부산,2025-03-29 9:00,9.6,,0.9,140,17,1
296,북부산,2025-03-29 10:00,10.6,,2.7,290,11,6
296,북부산,2025-03-29 11:00,11.1,,3.7,270,12,8
296,북부산,2025-03-29 12:00,11.7,,4.1,270,11,7
296,북부산,2025-03-29 13:00,12.3,,2.3,290,12,9
296,북부산,2025-03-29 14:00,12.3,,4.4,250,12,9
296,북부산,2025-03-29 15:00,12.2,,3.8,270,11,9
296,북부산,2025-03-29 16:00,11.2,,5.4,270,16,9
296,북부산,2025-03-29 17:00,10.8,,2.8,270,21,9
296,북부산,2025-03-29 18:00,9.9,,3.6,270,28,9
296,북부산,2025-03-29 19:00,7.7,,3.7,270,34,8
296,북부산,2025-03-29 20:00,6.7,,2.5,290,33,8
296,북부산,2025-03-29 21:00,6.3,,2.1,340,35,9
296,북부산,2025-03-29 22:00,6.1,,3.2,320,23,10
296,북부산,2025-03-29 23:00,5.1,,2.1,320,18,10
296,북부산,2025-03-30 0:00,4.2,,1.7,320,16,9
296,북부산,2025-03-30 1:00,3.9,,3,320,18,10
296,북부산,2025-03-30 2:00,3.5,,2.5,320,19,10
296,북부산,2025-03-30 3:00,3.3,,2.5,320,21,9
296,북부산,2025-03-30 4:00,3,,3.6,320,22,8
296,북부산,2025-03-30 5:00,2.5,,2.1,340,22,7
296,북부산,2025-03-30 6:00,1.6,,1,340,22,8
296,북부산,2025-03-30 7:00,2,,0.7,320,22,7
296,북부산,2025-03-30 8:00,3.4,,2.5,340,18,7
296,북부산,2025-03-30 9:00,4.6,,2.8,340,16,8
296,북부산,2025-03-30 10:00,6.5,,3.1,320,12,8
296,북부산,2025-03-30 11:00,7.5,,3.4,340,12,6
296,북부산,2025-03-30 12:00,8.5,,4.6,340,11,6
296,북부산,2025-03-30 13:00,9.1,,4.5,340,11,8
296,북부산,2025-03-30 14:00,10,,2.2,360,12,7
296,북부산,2025-03-30 15:00,10.3,,3.7,360,12,8
296,북부산,2025-03-30 16:00,10.7,,2.3,290,13,8
296,북부산,2025-03-30 17:00,8.1,,4.1,160,25,8
296,북부산,2025-03-30 18:00,7.1,,3.4,180,33,8
296,북부산,2025-03-30 19:00,6.4,,2.3,160,35,9
296,북부산,2025-03-30 20:00,5.9,,2.7,160,39,4
296,북부산,2025-03-30 21:00,5.2,,0.3,0,43,6
296,북부산,2025-03-30 22:00,3.6,,0.8,320,54,6
296,북부산,2025-03-30 23:00,3.1,,1.5,340,54,8
296,북부산,2025-03-31 0:00,2.1,,1.1,340,57,6
296,북부산,2025-03-31 1:00,1,,0.7,340,64,0
296,북부산,2025-03-31 2:00,-0.2,,0.1,0,65,0
296,북부산,2025-03-31 3:00,-0.6,,0.7,360,72,0
296,북부산,2025-03-31 4:00,-0.6,,0.5,360,72,0
296,북부산,2025-03-31 5:00,-1.3,,0.7,20,73,0
296,북부산,2025-03-31 6:00,-1.1,,0.3,0,73,0
296,북부산,2025-03-31 7:00,-0.1,,1.1,20,74,0
296,북부산,2025-03-31 8:00,3.8,,1.6,50,56,0
296,북부산,2025-03-31 9:00,7.3,,0.8,160,36,0
296,북부산,2025-03-31 10:00,9,,1.5,230,34,1
296,북부산,2025-03-31 11:00,9.9,,2.2,200,33,3
296,북부산,2025-03-31 12:00,11.5,,2.4,70,28,3
296,북부산,2025-03-31 13:00,12.4,,2.4,340,24,5
296,북부산,2025-03-31 14:00,13.1,,2.9,250,25,5
296,북부산,2025-03-31 15:00,13.7,,2.9,200,24,7
296,북부산,2025-03-31 16:00,11.6,,5.3,160,40,8
296,북부산,2025-03-31 17:00,11.3,,4.4,180,41,3
296,북부산,2025-03-31 18:00,9.9,,2.5,180,45,8
296,북부산,2025-03-31 19:00,8.9,,2.3,200,49,6
296,북부산,2025-03-31 20:00,8.4,,1.2,200,51,7
296,북부산,2025-03-31 21:00,7.3,,0.4,0,57,2
296,북부산,2025-03-31 22:00,6.2,,1,360,62,0
296,북부산,2025-03-31 23:00,5.1,,1.2,360,67,4
296,북부산,2025-04-01 0:00,3.9,,1,50,71,0
296,북부산,2025-04-01 1:00,3,,1,360,76,0
296,북부산,2025-04-01 2:00,2.3,,0.5,50,79,0
296,북부산,2025-04-01 3:00,2.1,,0.5,340,82,2
296,북부산,2025-04-01 4:00,1.4,,1.1,360,83,2
296,북부산,2025-04-01 5:00,0.7,,0.4,0,83,3
296,북부산,2025-04-01 6:00,0.7,,0.8,50,82,5
296,북부산,2025-04-01 7:00,1.7,,0.6,50,79,8
296,북부산,2025-04-01 8:00,4.6,,1,70,67,9
296,북부산,2025-04-01 9:00,7.3,,0.7,110,54,8
296,북부산,2025-04-01 10:00,10.5,,1.2,230,44,7
296,북부산,2025-04-01 11:00,14.3,,1.3,50,29,6
296,북부산,2025-04-01 12:00,16.1,,2.9,70,19,3
296,북부산,2025-04-01 13:00,17.5,,3.9,70,20,2
296,북부산,2025-04-01 14:00,17.2,,3.9,70,18,2
296,북부산,2025-04-01 15:00,17,,4.2,90,19,2
296,북부산,2025-04-01 16:00,16.4,,3.9,90,19,2
296,북부산,2025-04-01 17:00,15.4,,4.7,70,20,6
296,북부산,2025-04-01 18:00,13.7,,3.6,70,23,5
296,북부산,2025-04-01 19:00,11.8,,4.1,50,32,0
296,북부산,2025-04-01 20:00,10.8,,3.1,50,40,0
296,북부산,2025-04-01 21:00,9.6,,1.5,20,44,0
296,북부산,2025-04-01 22:00,8.3,,0.8,20,51,0
296,북부산,2025-04-01 23:00,8.1,,2.1,20,51,0
296,북부산,2025-04-02 0:00,9.1,,3.5,20,46,0
296,북부산,2025-04-02 1:00,8.5,,2.7,20,49,0
296,북부산,2025-04-02 2:00,7,,1.6,70,55,0
296,북부산,2025-04-02 3:00,4.1,,0.4,0,64,0
296,북부산,2025-04-02 4:00,3.1,,1.3,50,73,0
296,북부산,2025-04-02 5:00,2.3,,0.1,0,73,0
296,북부산,2025-04-02 6:00,1.8,,0.7,90,75,0
296,북부산,2025-04-02 7:00,3,,0.1,0,76,0
296,북부산,2025-04-02 8:00,7,,1.3,200,54,0
296,북부산,2025-04-02 9:00,11.4,,2.8,20,43,0
296,북부산,2025-04-02 10:00,13.7,,2.4,20,28,0
296,북부산,2025-04-02 11:00,15.3,,2.2,230,26,0
296,북부산,2025-04-02 12:00,16.9,,2.9,70,17,0
296,북부산,2025-04-02 13:00,17.1,,3.4,180,30,1
296,북부산,2025-04-02 14:00,16.7,,4.1,180,38,1
296,북부산,2025-04-02 15:00,16.7,,3.7,180,38,2
296,북부산,2025-04-02 16:00,16,,3.5,160,39,2
296,북부산,2025-04-02 17:00,14.4,,3.9,180,44,2
296,북부산,2025-04-02 18:00,13.1,,2.2,90,38,4
